Pure ID,Journal ISSN
2164159485,
2164159463,
2164159446,
2164159373,2330-3131
2164159344,0007-0955
2164159331,
2164159312,1545-5009
2164159231,1680-7316
2164159190,0731-7115
2164159155,
2164159152,1069-9384
2164159098,0021-8561
2164159082,
2164159063,
2164159047,8756-6222
2164158973,2162-237X
2164158946,0731-9487
2164158936,
2164158773,0092-5853
2164158469,1499-4046
2164158418,0020-174X
2164158364,0163-8343
2164158337,1363-6669
2164158314,1360-7863
2164158126,0016-7037
2164158089,0375-9687
2164158073,0016-7037
2164158059,
2164157830,0954-0121
2164157723,0361-6878
2164157687,1049-5258
2164157619,0022-2895
2164157598,
2164157578,0030-364X
2164157315,0894-587X
2164157224,0011-9164
2164157198,
2164157196,0031-9007
2164156820,2665-9182
2164156779,0020-7543
2164156758,0027-8378
2164156736,1063-6692
2164156109,1558-9080
2164156050,2643-1564
2164156017,0002-7863
2164156003,0146-6410
2164155560,1079-5014
2164155510,1058-0476
2164155332,
2164155301,
2164155286,0022-0531
2164155238,0034-6748
2164154937,2157-8095
2164154897,
2164154819,0005-7916
2164154762,0035-8711
2164154527,0016-7037
2164154507,0022-0531
2164154462,1931-3918
2164154430,
2164154103,1539-3755
2164154043,0090-5364
2164153976,2333-2050
2164153910,0033-2933
2164152756,2329-423X
2164152677,1545-1151
2164152143,0893-9454
2164152083,0033-3549
2164152046,0022-1236
2164152010,1387-3326
2164151484,
2164151388,0010-1958
2164151342,1550-7416
2164151256,0738-0151
2164151238,
2164150745,0090-6964
2164150716,0021-9150
2164150663,
2164150632,0022-3816
2164150191,0022-3093
2164150162,
2164149885,0168-9002
2164149793,2329-4949
2164149748,0021-9606
2164149720,0012-2017
2164146993,0938-7994
2164146884,2520-8969
2164146862,
2164146810,0749-0690
2164146177,0268-1153
2164146103,1463-9076
2164146066,
2164146025,0556-2813
2164145618,0034-6748
2164145583,0049-089X
2164145390,
2164145316,
2164145241,2305-5839
2164145161,0193-9459
2164145115,0026-6620
2164144674,0278-7393
2164144640,
2164144366,0556-2821
2164144354,
2164142913,0882-7974
2164142789,
2164142702,0022-3093
2164142177,0003-0554
2164142127,0017-8012
2164141856,0957-4522
2164141815,1368-9800
2164141751,0749-3797
2164141721,
2164141245,0892-7537
2164141104,1070-9908
2164141062,0004-8402
2164141032,0092-5853
2164140544,0146-4094
2164140466,0031-8116
2164140375,1350-4126
2164140320,0036-8075
2164139760,0920-5632
2164139638,0882-7974
2164139570,0031-8116
2164139531,0038-3910
2164139448,0956-7976
2164139339,1054-7460
2164139136,0304-3878
2164139103,0035-8711
2164139066,0894-8755
2164139026,0032-3861
2164138595,
2164138579,0065-7727
2164138453,0272-4715
2164138392,0035-8711
2164138328,0141-1594
2164138274,0003-5491
2164137599,
2164137524,0022-3506
2164137480,0004-637X
2164137429,0031-9007
2164136192,
2164136158,0013-2586
2164136123,0002-0729
2164136063,1054-2043
2164135547,
2164135519,
2164134251,
2164134200,0163-1829
2164134157,0959-9428
2164134122,0003-1569
2164133872,0163-1829
2164133859,
2164133831,1069-3971
2164133732,1387-3547
2164133706,
2164133597,1369-7412
2164133582,0031-9007
2164133555,1438-4639
2164133538,0276-7333
2164133463,0959-8146
2164133453,
2164133429,0016-9013
2164133402,0045-6535
2164133383,0938-2259
2164133314,0035-8711
2164133289,
2164133266,0002-9262
2164133229,1470-4129
2164133157,0002-9262
2164133134,0931-0509
2164133107,0163-7525
2164133090,1523-7060
2164133050,2469-9950
2164133032,
2164133008,0191-8869
2164132997,
2164132916,1523-7060
2164132887,0959-8146
2164132859,1545-1151
2164132828,1094-3420
2164132803,0278-7393
2164132704,0803-5253
2164132678,1548-5943
2164132655,0002-9475
2164132641,0140-525X
2164132572,2469-9950
2164132546,0013-936X
2164132525,0373-0956
2164132472,1871-8868
2164132449,1040-726X
2164132421,1098-3015
2164132396,0043-1354
2164132274,
2164132270,
2164132238,2197-3792
2164132212,
2164132125,0146-4833
2164132101,1470-4129
2164132078,1059-1524
2164132068,
2164131978,
2164131955,0031-5826
2164131911,0096-1523
2164131863,
2164131721,0028-0836
2164131683,2041-3866
2164131660,0018-9448
2164131623,0022-4391
2164131537,0010-7999
2164131515,1382-5585
2164131490,1079-5014
2164131470,1098-0121
2164131304,2041-8205
2164131277,
2164131261,2689-4815
2164131234,0013-936X
2164131085,
2164131065,1040-6182
2164131044,0096-3445
2164130958,0031-9155
2164130926,0740-817X
2164130769,2044-5415
2164130703,
2164130619,1530-437X
2164130584,0036-8075
2164130565,0022-3654
2164130429,0361-6878
2164130404,1361-8415
2164130379,2155-5435
2164130224,0002-7863
2164130205,0295-5075
2164130187,0034-6748
2164130116,0004-637X
2164130096,0010-437X
2164130078,0253-3952
2164130045,0004-6361
2164129994,
2164129962,0022-1910
2164129938,
2164129927,
2164129823,1092-8758
2164129801,1350-1763
2164129732,2451-9022
2164129580,0004-637X
2164129548,0031-9007
2164129523,1077-5595
2164129413,0261-3794
2164129371,1092-7875
2164129339,1742-7061
2164129318,
2164129295,0950-9232
2164129230,
2164129205,1047-7039
2164129185,
2164129149,0556-2821
2164129063,1869-6716
2164128978,
2164128962,0090-0036
2164128859,0004-637X
2164128805,0278-0062
2164128300,
2164128287,0092-5853
2164128126,0732-2399
2164128034,1083-3668
2164128002,1047-7039
2164127948,2332-6492
2164127683,0925-4005
2164127623,1550-7998
2164127552,
2164127481,0005-1098
2164127442,0935-9648
2164127393,
2164127371,0094-033X
2164126251,
2164126200,0012-8163
2164126169,0091-0562
2164125923,0145-7217
2164125904,1354-8506
2164125890,
2164125854,0020-9910
2164125543,1086-9379
2164125522,0276-7333
2164125480,2640-8066
2164125436,0140-1971
2164125362,0010-2180
2164124931,1098-0121
2164124882,0027-8424
2164124810,
2164124708,0148-0227
2164124678,1069-9384
2164124477,0004-6264
2164124375,0001-8368
2164124000,0016-8076
2164123953,
2164123883,0141-8610
2164123869,
2164123807,0028-4793
2164123671,1943-0663
2164123627,1554-8929
2164123608,
2164123590,0022-3263
2164123520,0012-2017
2164123484,1463-9076
2164123467,0272-9172
2164123443,0022-5002
2164123417,0067-0049
2164123296,
2164123275,0032-0633
2164123257,0003-0554
2164123232,0269-9931
2164123180,
2164123157,0958-1669
2164123129,0039-6028
2164123078,
2164123028,1431-9276
2164123002,1550-7998
2164122968,0013-9351
2164122947,0022-2437
2164122869,
2164122848,0013-936X
2164122821,0013-936X
2164122705,0016-8076
2164122675,0014-4819
2164122645,0004-5411
2164122625,0067-0049
2164122492,0021-8898
2164122473,0037-7961
2164122435,0031-9007
2164122422,
2164122354,1071-5797
2164122329,
2164122308,
2164122291,
2164122175,1045-9219
2164122148,
2164122119,0342-1791
2164122099,0376-6357
2164121965,2211-9124
2164121946,
2164121916,0140-525X
2164121898,2470-0010
2164121766,2325-5870
2164121712,0556-2813
2164121652,0004-6256
2164121632,0026-7074
2164121500,0026-7724
2164121471,0004-637X
2164121442,1527-8565
2164121418,0022-0078
2164121293,
2164121276,0026-5535
2164121249,1550-3585
2164121225,0266-4666
2164121197,0003-813X
2164121175,0882-7974
2164121081,0008-6223
2164121049,0268-1080
2164121030,
2164121017,1098-0121
2164120883,
2164120861,1226-086X
2164120835,
2164120822,
2164120720,0092-6566
2164120691,0022-0663
2164120671,
2164120655,0022-1082
2164120596,
2164120569,1065-9471
2164120541,2053-1400
2164120518,
2164120444,0270-6474
2164120407,
2164120384,
2164120369,0021-9606
2164120300,1754-5692
2164120280,0006-3444
2164120241,0884-0431
2164120217,0022-0663
2164120184,2155-5435
2164120167,
2164119990,0890-765X
2164119939,1550-4786
2164119908,0022-3093
2164119886,1059-1478
2164119370,0004-637X
2164119284,0254-0096
2164119261,0029-7828
2164119243,0149-2063
2164119112,0002-7863
2164119098,
2164119070,1045-9219
2164119055,
2164118995,0954-3899
2164118972,1064-7570
2164118950,1369-7412
2164118927,1060-9164
2164118874,
2164118848,2164-6570
2164118822,
2164118806,
2164118783,1567-5394
2164118707,0022-3506
2164118683,0738-7806
2164118634,
2164118615,0141-9889
2164118597,0556-2821
2164118479,0027-8424
2164118457,
2164118436,0034-6527
2164118425,
2164118102,1080-1812
2164118033,
2164117942,
2164117874,1387-0874
2164117851,0920-5632
2164117837,1434-6044
2164117789,0039-7857
2164117779,
2164117767,1478-9299
2164117715,0004-637X
2164117670,
2164117668,2376-6972
2164117653,
2164117538,0140-1971
2164117487,0376-8716
2164117463,1520-6106
2164117398,0165-4101
2164117372,
2164117349,1354-8506
2164117330,0094-8276
2164117297,1478-6435
2164117239,0022-4537
2164117217,0960-9822
2164117195,1545-1151
2164116968,2509-9930
2164116886,0021-9606
2164116868,0140-6736
2164116842,1061-8600
2164116799,0909-6396
2164116778,0304-4289
2164116764,
2164116711,
2164116666,
2164116645,1027-3719
2164116618,0013-936X
2164110444,0268-1153
2164110389,0031-4005
2164110372,1089-4160
2164110286,0004-637X
2164110270,0306-1078
2164110168,0031-9007
2164110102,0006-3495
2164110074,0009-4021
2164110058,1469-6053
2164109999,
2164109981,0031-9090
2164109961,0003-598X
2164109941,
2164109863,0277-3791
2164109825,0004-6256
2164109810,0031-9228
2164109793,0037-7732
2164109705,1932-7447
2164109664,0012-821X
2164109642,0278-6826
2164109613,0731-7115
2164109235,
2164109215,1943-3921
2164109170,0012-821X
2164109115,1040-2446
2164108583,0004-637X
2164108522,0022-0531
2164108365,
2164108354,0019-2082
2164108325,0021-9606
2164108285,0022-3263
2164108194,1871-1502
2164108121,0036-8075
2164108096,0020-5346
2164108031,0004-6361
2164107998,
2164107479,0884-8734
2164107439,
2164107406,
2164107389,0035-8711
2164106676,0079-6700
2164106329,
2164106183,
2164106151,
2164106131,
2164106118,0026-2234
2164105801,0168-9002
2164105719,
2164105575,1322-9400
2164105534,0959-8146
2164105503,
2164105487,0004-637X
2164105141,1543-3080
2164105124,
2164105106,1872-5120
2164105086,0022-0531
2164104889,0956-540X
2164104858,1533-3175
2164104810,
2164104792,0043-8871
2164104516,0026-6620
2164104491,
2164104470,
2164104453,1050-8392
2164104370,1098-8068
2164104343,1178-1653
2164104321,1076-2787
2164104302,
2164104170,1814-9324
2164104139,1055-9965
2164104103,0004-637X
2164104081,0278-7393
2164103945,1550-7998
2164103918,0013-936X
2164103899,
2164103877,0272-4316
2164103816,1090-7165
2164103786,1941-6520
2164103771,
2164103746,0021-9738
2164103607,1463-9076
2164103550,0002-7863
2164103514,0096-3941
2164103485,0556-2813
2164103473,
2164103297,
2164103278,
2164103261,1532-8759
2164103213,0267-9477
2164103174,0163-7525
2164103004,0745-5194
2164102982,0578-6967
2164102961,
2164102940,1087-3244
2164102878,
2164102827,
2164102815,1067-6341
2164102584,2470-0010
2164102549,0140-525X
2164102527,2469-9985
2164102507,0019-1035
2164102399,
2164102374,
2164102350,
2164102322,0959-9428
2164102228,1075-2730
2164102212,0031-8116
2164102191,
2164102165,1098-0121
2164101996,
2164101956,0144-686X
2164101935,0304-3991
2164101916,1229-0076
2164101463,0273-3072
2164101429,0005-2728
2164101402,
2164101380,0090-5364
2164101254,0370-2693
2164101222,0926-2245
2164101188,0021-8995
2164101109,0026-6620
2164101087,0767-0974
2164101063,0273-1177
2164101041,0004-637X
2164100956,0032-0633
2164100934,1745-2473
2164100760,0162-0436
2164100732,
2164100708,
2164100689,0749-3797
2164100584,
2164100568,0026-4423
2164100546,1054-139X
2164100507,0019-1035
2164100430,0003-0554
2164100402,
2164100387,0092-055X
2164100366,0278-6133
2164100288,0021-9606
2164100271,0188-4409
2164100242,1545-1151
2164100224,0092-5853
2164100163,0899-9457
2164100139,0022-3956
2164100121,2052-2630
2164100071,0006-3444
2164100040,1738-1584
2164100019,
2164100000,2169-9313
2164099925,0026-6620
2164099878,0277-6715
2164099729,0004-637X
2164099698,
2164099684,0370-2693
2164099666,
2164099625,
2164099611,1088-0224
2164099571,
2164099542,0890-1171
2164099344,1948-5506
2164099303,0077-8923
2164099277,
2164099262,0020-3157
2164099177,0191-8869
2164099145,0360-4918
2164099131,
2164099110,
2164099093,
2164099013,0030-364X
2164098998,1079-5545
2164098976,1747-0218
2164098958,0009-2614
2164098891,0897-7151
2164098865,0377-0273
2164098849,0034-6527
2164098756,0959-8146
2164098723,
2164098609,0004-637X
2164098583,0375-9474
2164098415,
2164098382,
2164098370,
2164098316,
2164098282,
2164098256,0015-8518
2164098239,0022-3808
2164098156,0375-9474
2164098125,0004-637X
2164098103,1070-6631
2164098082,1523-4614
2164098005,0278-0070
2164097979,1052-8725
2164097949,0006-3444
2164097914,
2164097884,1090-7165
2164097818,2470-0010
2164097798,1042-9573
2164097761,0075-1634
2164097752,
2164097665,0924-4247
2164097637,0169-3867
2164097612,
2164097610,
2164097500,
2164097480,0008-4476
2164097440,1745-3925
2164097419,0092-6566
2164097394,
2164097372,1070-5422
2164097352,0190-9320
2164097296,
2164097277,
2164097257,0145-2134
2164097170,0020-1669
2164097154,0026-5535
2164097122,0962-8452
2164096910,
2164096841,1097-6256
2164096593,0090-6778
2164096565,1053-8712
2164096547,
2164096503,2332-2705
2164096482,0149-5992
2164096397,0028-0836
2164096372,0025-1909
2164096357,
2164096078,0268-1153
2164096054,0360-0572
2164096032,0145-2134
2164095968,1089-5639
2164095921,0004-637X
2164095902,
2164095667,
2164095635,0085-6401
2164095618,
2164095603,
2164095531,0091-1674
2164095502,0004-637X
2164095477,
2164095467,
2164095395,0031-9007
2164095364,1557-5330
2164095348,
2164095252,2469-9985
2164095223,0890-2070
2164095206,
2164095184,0090-0036
2164095051,0012-9682
2164095021,0898-2643
2164094999,
2164094977,1556-6013
2164094865,0002-7863
2164094846,
2164094775,
2164094749,0022-3506
2164094707,
2164094634,0950-3471
2164094620,
2164094596,0736-0266
2164094568,
2164094542,1748-5037
2164094440,0043-1354
2164094407,0370-2693
2164094385,1545-1151
2164094357,0002-7863
2164094174,1144-0546
2164094144,0032-3497
2164094126,0035-8711
2164094106,
2164094023,
2164093977,0036-8075
2164093937,
2164093934,0924-669X
2164092787,
2164092773,
2164092753,1752-5098
2164092295,0278-6133
2164092264,0006-2960
2164092250,
2164092084,0926-3373
2164091810,0080-4401
2164091602,
2164091471,0272-4987
2164091383,0039-7857
2164091305,0002-9947
2164091259,0022-1082
2164090847,
2164090816,1389-4986
2164090766,0020-7136
2164090742,0092-5853
2164090383,0148-0227
2164090245,2150-704X
2164090233,
2164090194,0002-9602
2164090188,
2164089959,
2164089886,1079-5014
2164089860,0278-7393
2164089841,2155-5435
2164089561,
2164089537,
2164089490,
2164089462,0002-9262
2164089446,0306-1078
2164089365,0009-2541
2164089331,1530-6984
2164089304,0898-1221
2164089283,1049-7315
2164089198,0026-6620
2164089180,0363-0129
2164089156,2162-0555
2164089141,
2164089084,0166-0462
2164089064,
2164089041,
2164089020,0004-637X
2164088944,0085-2538
2164088929,
2164088902,0020-1669
2164088880,1523-3812
2164088776,
2164088734,
2164088709,0016-9013
2164088694,
2164088517,0027-9048
2164088491,1614-6832
2164088474,0305-0629
2164088456,
2164088393,0740-817X
2164088367,1389-9457
2164088343,
2164088324,1086-9379
2164088255,1530-1443
2164088231,0002-7863
2164088154,0004-637X
2164088132,1550-7998
2164088009,2377-8253
2164087967,0556-2813
2164087943,0045-3102
2164087922,1099-3460
2164087857,1368-9800
2164087835,
2164087811,1049-7315
2164087801,
2164087747,0022-0027
2164087709,1934-5909
2164087682,0093-5301
2164087668,
2164087499,0033-3174
2164087473,1543-8384
2164087454,
2164087430,0040-6090
2164087369,
2164087340,1548-8403
2164087320,
2164087308,0034-6748
2164087217,0325-7541
2164087200,0342-1791
2164087175,0004-637X
2164087146,0004-640X
2164087058,1543-8384
2164087015,2572-116X
2164086996,
2164086980,1098-0121
2164086793,0893-9454
2164086760,
2164086739,0146-4833
2164086724,
2164086626,1078-4659
2164086599,0272-9172
2164086569,0026-6620
2164086489,0749-3797
2164086473,0950-0839
2164086452,0090-0036
2164086416,0402-1215
2164086403,0276-9948
2164086380,1077-5595
2164086364,0006-3223
2164086318,0031-9007
2164086301,1053-8364
2164086279,0162-1459
2164086262,1523-7060
2164086200,0922-6443
2164086145,
2164086086,0004-6256
2164086062,1543-8384
2164085772,0021-972X
2164085749,0003-1224
2164085733,
2164085611,
2164085586,
2164085563,0163-7525
2164085548,
2164085495,0008-1221
2164085465,1540-7489
2164085448,0953-8984
2164085430,1049-5258
2164085371,0195-928X
2164085334,1476-1122
2164085309,0883-4237
2164085287,0968-8080
2164085049,1078-4659
2164085034,0145-5532
2164084952,
2164084926,0090-0036
2164084902,1079-5014
2164084892,
2164084797,1471-2253
2164084775,1126-6708
2164084744,
2164084724,0378-7753
2164084597,0265-4075
2164084572,1046-4883
2164084550,0146-8693
2164084531,0192-2882
2164084457,2575-1433
2164084433,1878-5158
2164084406,1078-4659
2164084380,0021-8979
2164084133,0168-9002
2164084099,
2164084075,0019-1035
2164084062,
2164083990,
2164083959,0145-2134
2164083936,0022-3514
2164083923,
2164083853,
2164083833,0738-3991
2164083815,
2164083796,0025-1909
2164083727,0033-2917
2164083707,
2164083693,1869-6716
2164083603,0370-1573
2164083578,0165-1889
2164083555,0025-5831
2164083537,0965-9773
2164083119,1126-6708
2164083084,1357-633X
2164083062,0013-4651
2164083041,1745-3925
2164082917,1878-9293
2164082871,0730-9295
2164082843,2169-9097
2164082825,
2164082713,
2164082684,1615-7591
2164082663,0006-8993
2164082633,
2164082519,
2164082500,0004-6361
2164082467,0743-7463
2164082454,
2164082360,
2164082334,0047-2891
2164082314,0022-3654
2164082298,
2164082274,0960-8524
2164082212,1748-3387
2164082174,1536-1241
2164082144,0886-2605
2164082123,0146-4833
2164082047,0013-936X
2164082015,1936-0851
2164081995,0017-9124
2164081977,0037-7732
2164081959,0018-2311
2164081895,
2164081864,1090-9443
2164081846,0884-2914
2164081815,0164-1212
2164081789,0006-341X
2164081768,0550-3213
2164081699,0034-6527
2164081670,0556-2813
2164081641,0253-1933
2164081619,0022-3506
2164081508,0012-9593
2164081461,0550-3213
2164081443,0021-8308
2164081416,0162-1459
2164081394,0014-2921
2164081355,0363-7425
2164081331,
2164081290,0021-8693
2164081272,0031-9007
2164081231,0950-0839
2164081201,0003-6951
2164081184,
2164081169,0009-2614
2164081100,1097-6256
2164081067,0954-0121
2164081043,1433-7851
2164081015,2662-2041
2164080926,0042-0972
2164080911,0166-4794
2164080888,0004-637X
2164080817,1748-3387
2164080795,1047-1987
2164080776,
2164080742,0002-7863
2164080646,2352-409X
2164080618,0027-8874
2164080601,
2164080586,0029-3571
2164080501,0009-2819
2164080465,1049-7315
2164080444,1086-9379
2164080419,0167-4544
2164080190,0004-6361
2164080165,0026-6620
2164080142,0042-9686
2164080130,
2164080058,1936-0851
2164079997,2048-8505
2164079975,
2164079953,0090-0036
